web-scraper-order,web-scraper-start-url,review,bubble_rating
1668957315-49,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"It is a surprisingly pleasant experience at Shangri-la Golden Sands, although I have chosen a wrong time to visit Penang (Malaysia Day/Public Holiday continued with weekend).

This is my first time returning to Golden Sands after years of pandemic, whilst Golden Sands used to be a very homely hotel which my families would spend our Chinese New Years for its scenic beach front setting, hospitality, massive kids pool and for adults pool, 24hours gym, great food etc.

Prior to my arrival, the Front Office has already advised me in advance (via email) to complete an Online Check-In.  I was so glad I did it…… especially when I noticed the massive crowds at the Lobby for physical check-in !  I skipped the crowd and went straight to the Online Check-In Counter for my key collection.  I noticed a lady who was attending to check-in guests and as she walked pass me, I conveniently caught her attention…. Ended up she happens to be the person who emailed me a day before, Ms. Michelle Oon. 

She informed that my room was about to ready and undergoing final sanitization procedure.  Whilst waiting, she guided me to a waiting area to where iced lemon tea, sandwiches and cut-fruits were served…… well, I reckon this is the first time I witnessed such efforts deployed for a pleasant waiting experience.  It was a great idea, particularly effective to those parents with kids around them.  Besides, she too showed me Golden Sands Garden Café just next to the Waiting Area, which I went into instead of the Waiting Area.  The Mee Goreng Mamak, was simply delicious, as good as the one intown, if not better.

Shortly after I placed my order, Michelle was walking in to handover my room key.  I did not regret ordering my lunch at all, as I may have skipped the Mee Goreng Mamak if I went straight to my room.  Again, the Mee Goreng Mamak is superb.

Right after lunch, I went to my room and it was as good as before….. top notch cleanliness although there wasn’t any new renovation.  Quality toiletries from Shangri-la never fail me and fittings were all functioning well.  As I opened the curtail and stepped into the balcony for the breath-taking ocean view which I missed so much, all the good old memories just….. “yesteryears once more !”

Overall, I am very glad to see Golden Sands Team has demonstrated its ability to maintain its high quality of service standard even after years of pandemic, with extra care of personal hygiene for all its Guests (Masks, Sanitizers and Wipes are provided to all its Guests).  Despite the crowds, I am glad to see the high occupancy of Golden Sands, it is a Testimony of Guests’ Confidence.   Well done to the Team of Shangri-la Golden Sands, keep up the good work.  

Last but not least, my heartiest thank to Ms Michelle Oon, I am lucky to have enlisted your hospitality, prompt assistance, instant answers to all my queries, throughout my memorable stay in Golden Sands, thank you Michelle.

Kind regards,
OCW",ui_bubble_rating bubble_50
1668957315-50,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"Coming back again after two years is refreshing. Happy to say that the resort has continued to uphold its high standards. We stayed in the executive suite which is at the corners of the resort. 

Room cleanliness is top notch and facilities well maintained. Bedding was good. Staff service quality is still good. Breakfast selections got a little slimmed down but good nonetheless. Pastries and cupcakes were according to my 11yo, just like I remember them when I was 5,6,7,8. 

Check in was crowded. I do miss the Golden circle check in counter.",ui_bubble_rating bubble_50
1668957315-51,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"Deluxe room with pool view. Night view nice. Its nice to get room opposite pool. They arrange exactly as i want. 

Breakfast.. everything excellent, all food serve halal. Teh tarik superb.
Easy access to beach, grab food cover in this area, pool very good they also open pool till 8pm.
Staff..excellent especially duty manager michlle. Got extra voucher rm100. Sure come again here.
Bathroom.. not to clean,mold, room services did not brush tiles. but due to most all time we spending outside, so its okey. don't want fussy and spoil the mood. 
Adventure park zone, really nice. Must come here and let our child play the indoor slide.
Security tiptop! Only resident can access lift. I feel secure leave my belonging here. No doubt, really in peace mind.
Also you can get massage infront beach. Its so refreshing. 

Repeat again?why not, of course come again. Will look forward come here again.",ui_bubble_rating bubble_50
1668957315-52,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,A very comfortable hotel room to stay and very entertaining especially the pool area. Kudos to Front Office Manager Michelle O. for the warmest welcome on my first visit.  The buffet dinner is awesome where even lobster is served to the guest. My trip here will be one of the most memorable one to my family and me,ui_bubble_rating bubble_40
1668957315-53,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"Great place for kids to enjoy as school holidays. 
No worry of parking far away from lobby as buggy service provided, just a push of button at the waiting hut near parking lots. Friendly service from all the staff from bell service, security, front desk, cafe, room service, pool guard, and etc. Quick and easy using mobile check-in and checkout, safe the waiting time at counters.",ui_bubble_rating bubble_50
1668957315-54,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"Beach resort at Baru ferringi. Well equipped pools with water slides and a water splash.
Good breakfast operate until 11am. Seaview room is worth to stay. Freindly staff. Water sport is available at the beach e.g paragliding ,jet ski, banana boat. Massage at the seaside also available. Incase of raining there is a Adventure room for children to play located in between golden sands and rasa sayang. If your wedge and putter can fit your bag you can also play a par 3 pitch and putt golf ⛳️  located at rasa sayang. You can also rent the golf club.",ui_bubble_rating bubble_50
1668957315-55,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"Shangri-La Golden Sands Penang has always been our preferred hotel/resort to check-in whenever we traveled to Penang for holiday. We loved the hotel environment, room and the friendliness of staff members. Of course the main point were the pool and the beach. My kids loved the pool very much and they had so much fun. They always find that 2-night stay is never be enough. A bit of disappointment this time, a portion of the beach area was closed for project, which I guessed that for the enhancement for the future.

I also like their member privilege. If there's a good deal again, we loved to come back again in few months.",ui_bubble_rating bubble_40
1668957315-56,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"Rooms are really dated and old, many things are missing ie remote control, chairs etc. Staffs at reception are very rude. No covered and basement parking, it's open car park and need to walk quite a bit to lobby. Moreover, price is not cheap.

The moment we checked in, we felt like checking out.",ui_bubble_rating bubble_10
1668957315-57,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"+ Multiple swimming pools with various depth and slides suitable for all, and most importantly not overcrowded despite the almost full house occupancy.
+ There is adventure zone (slides - extreme and mild, obstacles) which is great to keep you and kids busy with activities in the resort apart from the pool, beach and others (they also gave mini arcade, a yard where you can play and run around
+ Breakfast and dinner buffet was great. Like the coffee.

- there was some construction going on at the beach (something like barrier to prevent beach erosion). although there are still plenty of space to play on the beach.",ui_bubble_rating bubble_50
1668957315-58,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,Enjoy the stay with Golden Sand Resort and will come again. Dinner and breakfast buffet quite good with variation type of foods.. nice seaview room and big pool for kids. There is foot massage service at the open area near the beach. Definitely will come again!,ui_bubble_rating bubble_50
1668957315-59,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"I fave this hotel five stars because I really love the food and view there.The resort has an adventure zone for kids and adults, the only downside is that its not included in the package.Besides that , there is also two slides at the splash zone.Very recommended",ui_bubble_rating bubble_50
1668957315-60,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"Starts from check in on 28 Aug 2022, just check in thru shangrila apps , skips the que ( manual check in the que was long tho )..proceed to the counter just to sign and received a gifts from the Front Office Manager ( Ms Michelle ).. As part of golden circle members, the FOM upgrade our room to Executive Suite and we were so excited since the room was soooo big enough for our family to stay ! During our stay, the staffs were so kind and michelle always offer herself if theres anything that i need on our stay . I tried the mobile massage at the pool, the food.. OMG the food were soo delicious .. i keep on repeating the order ( the burger and salmon was good ! ) By right we should check out on 31st Aug 2022 but we extend another night ( 1st sept ) in shangrila because there were too many activities need to try during the stay and really enjoyable.. Able to check out at 2.30 by using the apps as well because i booked a shuttle and they provide us vellfire / Alphard and send us to the airport.. Oh not to forget, i would like to have a special thank to the shangrila FOM Ms Michelle because without her , we wont able to have this memorable and remarkable memories through out our stay.. Looking forward to stay again in shangrila golden sands",ui_bubble_rating bubble_50
